ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y,ClassName
007c0299e7f3f834,xclick,/m/01j51,1,0.088867,0.149414,0.276042,0.367188,1,0,0,0,0,0.111328,0.12207,0.088867,0.149414,0.276042,0.367188,0.329427,0.316406,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.124023,0.182617,0.338542,0.417969,0,0,0,0,0,0.158203,0.150391,0.124023,0.182617,0.338542,0.417969,0.364583,0.378906,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.282227,0.31543,0.433594,0.479167,1,0,0,0,0,0.292969,0.301758,0.282227,0.31543,0.433594,0.479167,0.453125,0.459635,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.295898,0.327148,0.389323,0.441406,1,0,0,0,0,0.305664,0.311523,0.295898,0.327148,0.389323,0.441406,0.415365,0.415365,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.296875,0.327148,0.345052,0.394531,1,0,0,0,0,0.307617,0.311523,0.296875,0.327148,0.345052,0.394531,0.361979,0.367188,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.342773,0.360352,0.401042,0.433594,0,0,0,0,0,0.350586,0.350586,0.342773,0.360352,0.401042,0.433594,0.417969,0.415365,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.360352,0.380859,0.398438,0.436198,0,0,0,0,0,0.37207,0.368164,0.360352,0.380859,0.398438,0.436198,0.414062,0.414062,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.380859,0.394531,0.415365,0.441406,1,0,0,0,0,0.391602,0.385742,0.380859,0.394531,0.415365,0.441406,0.425781,0.429688,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.385742,0.400391,0.377604,0.403646,1,0,0,0,0,0.394531,0.392578,0.385742,0.400391,0.377604,0.403646,0.389323,0.384115,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.392578,0.410156,0.401042,0.433594,0,0,0,0,0,0.40625,0.400391,0.392578,0.410156,0.401042,0.433594,0.408854,0.420573,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.617188,0.62793,0.398438,0.424479,1,0,0,0,0,0.624023,0.624023,0.617188,0.62793,0.398438,0.424479,0.41276,0.408854,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.626953,0.641602,0.385417,0.404948,1,0,0,0,0,0.635742,0.634766,0.626953,0.641602,0.385417,0.404948,0.395833,0.393229,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.631836,0.646484,0.401042,0.425781,1,0,0,0,0,0.646484,0.637695,0.631836,0.646484,0.401042,0.425781,0.408854,0.415365,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.641602,0.662109,0.447917,0.479167,0,0,0,0,0,0.651367,0.654297,0.641602,0.662109,0.447917,0.479167,0.455729,0.460938,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.650391,0.671875,0.401042,0.438802,1,0,0,0,0,0.661133,0.664062,0.650391,0.671875,0.401042,0.438802,0.415365,0.417969,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.657227,0.679688,0.36849,0.408854,0,0,0,0,0,0.666016,0.671875,0.657227,0.679688,0.36849,0.408854,0.389323,0.388021,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.679688,0.703125,0.390625,0.44401,1,0,0,0,0,0.691406,0.692383,0.679688,0.703125,0.390625,0.44401,0.410156,0.41276,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.6875,0.724609,0.302083,0.354167,0,0,0,0,0,0.707031,0.706055,0.6875,0.724609,0.302083,0.354167,0.324219,0.329427,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.706055,0.729492,0.395833,0.44401,0,0,0,0,0,0.714844,0.709961,0.706055,0.729492,0.395833,0.44401,0.41276,0.414062,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.803711,0.857422,0.307292,0.394531,0,0,0,0,0,0.828125,0.803711,0.857422,0.833008,0.307292,0.348958,0.356771,0.394531,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.84082,0.867188,0.321615,0.401042,1,0,0,0,0,0.863281,0.853516,0.84082,0.867188,0.321615,0.401042,0.390625,0.389323,Balloon
007c0299e7f3f834,xclick,/m/01j51,1,0.858398,0.908203,0.3125,0.407552,0,0,0,0,0,0.887695,0.878906,0.858398,0.908203,0.3125,0.407552,0.355469,0.361979,Balloon
007c7d3f1c99f298,xclick,/m/01j51,1,0.05,0.954375,0.058333,0.785,1,0,0,0,0,0.08125,0.75625,0.954375,0.05,0.058333,0.785,0.461667,0.06,Balloon
007d81791fdb3902,activemil,/m/01j51,1,0.464375,0.530625,0.405253,0.530957,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
007d81791fdb3902,xclick,/m/01j51,1,0.00625,0.995,0.34803,0.619137,1,1,1,0,0,0.42375,0.9875,0.995,0.00625,0.34803,0.619137,0.530957,0.445591,Balloon
0080feb6677af72b,xclick,/m/09b5t,1,0.224375,0.36,0.395,0.446667,1,0,0,1,0,0.269375,0.224375,0.36,0.266875,0.395,0.424167,0.406667,0.446667,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.348125,0.418125,0.136667,0.274167,0,0,0,1,0,0.39625,0.348125,0.418125,0.36375,0.136667,0.174167,0.1575,0.274167,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.430625,0.49125,0.124167,0.248333,0,0,0,1,0,0.47875,0.430625,0.49125,0.44875,0.124167,0.159167,0.141667,0.248333,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.44375,0.509375,0.346667,0.4275,1,0,0,1,0,0.49125,0.44375,0.509375,0.4475,0.346667,0.4,0.358333,0.4275,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.531875,0.5825,0.11,0.231667,0,0,0,1,0,0.58125,0.55375,0.531875,0.5825,0.11,0.231667,0.134167,0.135833,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.60625,0.68,0.109167,0.230833,0,0,0,1,0,0.665625,0.609375,0.68,0.60625,0.109167,0.146667,0.14,0.230833,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.623125,0.68375,0.3175,0.388333,1,0,0,1,0,0.649375,0.623125,0.68375,0.675,0.3175,0.353333,0.3225,0.388333,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.71125,0.776875,0.114167,0.248333,0,0,0,1,0,0.764375,0.71125,0.776875,0.731875,0.114167,0.15,0.141667,0.248333,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.738125,0.82875,0.435833,0.5225,1,0,0,1,0,0.82875,0.738125,0.815625,0.780625,0.435833,0.491667,0.479167,0.5225,Chicken
0080feb6677af72b,xclick,/m/09b5t,1,0.785,0.854375,0.131667,0.2675,0,0,0,1,0,0.844375,0.785,0.854375,0.7975,0.131667,0.160833,0.159167,0.2675,Chicken
0083fff9c50f930a,xclick,/m/033cnk,1,0.4475,0.945,0.129707,0.999163,0,0,0,1,0,0.7025,0.4475,0.945,0.680625,0.129707,0.639331,0.600837,0.999163,Egg
0084f276393d2cc3,xclick,/m/09b5t,1,0.185,0.543125,0.407512,0.992488,0,0,0,0,0,0.42875,0.543125,0.39375,0.185,0.407512,0.539906,0.992488,0.806573,Chicken
00863c5b0017c8f0,xclick,/m/033cnk,1,0.27125,0.340625,0.475149,0.627237,0,0,0,1,0,0.27125,0.340625,0.30625,0.3075,0.558648,0.55169,0.475149,0.627237,Egg
00863c5b0017c8f0,xclick,/m/033cnk,1,0.51875,0.589375,0.469185,0.616302,0,0,0,1,0,0.555625,0.51875,0.589375,0.549375,0.469185,0.554672,0.548708,0.616302,Egg
00863c5b0017c8f0,xclick,/m/033cnk,1,0.749375,0.8225,0.446322,0.601392,0,0,0,1,0,0.749375,0.8225,0.78375,0.7875,0.525845,0.525845,0.446322,0.601392,Egg
00896f32ba923ded,xclick,/m/033cnk,1,0.38875,0.6875,0.7,0.898333,1,0,0,0,0,0.45375,0.38875,0.6875,0.55,0.7,0.753333,0.786667,0.898333,Egg
00896f32ba923ded,xclick,/m/033cnk,1,0.5625,0.73125,0.526667,0.78,1,0,0,0,0,0.5625,0.6,0.73125,0.64125,0.713333,0.526667,0.578333,0.78,Egg
008a0cdf8280bb01,xclick,/m/01j51,1,0.07,0.14625,0.557223,0.681051,1,0,0,0,0,0.11375,0.10875,0.07,0.14625,0.557223,0.681051,0.613508,0.602251,Balloon
008a0cdf8280bb01,xclick,/m/01j51,1,0.07,0.1525,0.67167,0.780488,1,0,0,0,0,0.095,0.08375,0.07,0.1525,0.67167,0.780488,0.73546,0.731707,Balloon
008a0cdf8280bb01,xclick,/m/01j51,1,0.12625,0.17125,0.602251,0.690432,1,0,0,0,0,0.155,0.145,0.12625,0.17125,0.602251,0.690432,0.666041,0.639775,Balloon
008a0cdf8280bb01,xclick,/m/01j51,1,0.365,0.41,0.474672,0.549719,1,0,0,0,0,0.39125,0.39,0.365,0.41,0.474672,0.549719,0.506567,0.500938,Balloon
008a0cdf8280bb01,xclick,/m/01j51,1,0.39875,0.44,0.435272,0.489681,1,0,0,0,0,0.4175,0.39875,0.44,0.42125,0.435272,0.469043,0.461538,0.489681,Balloon
008a0cdf8280bb01,xclick,/m/01j51,1,0.40875,0.44375,0.485929,0.545966,1,0,0,0,0,0.4325,0.42875,0.40875,0.44375,0.485929,0.545966,0.497186,0.523452,Balloon
008ae4f153606833,xclick,/m/01j51,1,0.32625,0.7,0.224105,0.696799,1,1,1,0,0,0.525,0.32625,0.7,0.6375,0.224105,0.40678,0.619586,0.696799,Balloon
008b0ea15dfca327,xclick,/m/01j51,1,0.889279,0.933216,0.330729,0.363281,0,0,0,0,0,0.901582,0.889279,0.933216,0.912127,0.330729,0.34375,0.335938,0.363281,Balloon
008ea04953d50b80,xclick,/m/01j51,1,0.14,0.418333,0.0025,0.2525,0,1,0,0,0,0.251667,0.14,0.418333,0.315,0.0025,0.11625,0.10875,0.2525,Balloon
008f4eb37442b240,xclick,/m/01j51,1,0.0,0.999375,0.0,0.41651,1,1,1,0,0,0.2175,0.0,0.66875,0.999375,0.0,0.202627,0.41651,0.062852,Balloon
0093810396d86fd1,activemil,/m/01j51,1,0.391667,0.524167,0.005,0.0825,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
0093810396d86fd1,xclick,/m/01j51,1,0.353333,0.585833,0.0,0.30625,1,1,1,0,0,0.480833,0.585833,0.54,0.353333,0.0,0.210625,0.30625,0.23125,Balloon
0099eeb0f8cda0d1,xclick,/m/01j51,1,0.02,0.09625,0.0,0.191667,1,1,0,0,0,0.05625,0.02,0.09625,0.089375,0.0,0.0575,0.009167,0.191667,Balloon
0099eeb0f8cda0d1,xclick,/m/01j51,1,0.068125,0.18375,0.001667,0.228333,1,1,0,0,0,0.101875,0.068125,0.18375,0.133125,0.001667,0.1125,0.114167,0.228333,Balloon
0099eeb0f8cda0d1,xclick,/m/01j51,1,0.10125,0.206875,0.286667,0.4725,1,0,0,0,0,0.1475,0.156875,0.10125,0.206875,0.286667,0.4725,0.365833,0.365833,Balloon
0099eeb0f8cda0d1,xclick,/m/01j51,1,0.161875,0.25125,0.010833,0.2225,1,0,0,0,0,0.194375,0.190625,0.161875,0.25125,0.010833,0.2225,0.188333,0.1075,Balloon
0099f4d70fef2046,xclick,/m/033cnk,1,0.378125,0.579375,0.163515,0.408231,0,0,0,0,0,0.466875,0.378125,0.579375,0.465625,0.163515,0.310345,0.296997,0.408231,Egg
009b073352a6230a,xclick,/m/01j51,1,0.225,0.441667,0.064121,0.261527,0,0,0,0,0,0.368333,0.441667,0.344167,0.225,0.064121,0.141931,0.261527,0.189481,Balloon
009c6b387787ec96,xclick,/m/01j51,1,0.41125,0.475,0.070423,0.194366,0,0,0,0,0,0.4375,0.41125,0.475,0.431875,0.070423,0.138028,0.132394,0.194366,Balloon
009e350a7abc59ce,activemil,/m/01j51,1,0.276563,0.51875,0.535417,0.783333,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
009ee8bd5d6411cf,xclick,/m/01j51,1,0.214375,0.310625,0.305816,0.497186,0,0,0,0,0,0.24875,0.310625,0.28,0.214375,0.305816,0.396811,0.497186,0.408068,Balloon
009ee8bd5d6411cf,xclick,/m/01j51,1,0.333125,0.515,0.425891,0.760788,1,0,1,0,0,0.484375,0.454375,0.333125,0.515,0.425891,0.760788,0.520638,0.533771,Balloon
00a45883f8c94b9a,xclick,/m/01j51,1,0.4325,0.454375,0.558161,0.594747,0,0,0,0,0,0.4425,0.44375,0.4325,0.454375,0.558161,0.594747,0.579737,0.577861,Balloon
00a45883f8c94b9a,xclick,/m/01j51,1,0.611875,0.635,0.5394,0.581613,0,0,0,0,0,0.624375,0.623125,0.611875,0.635,0.5394,0.581613,0.554409,0.556285,Balloon
00a47cf817cee315,xclick,/m/01j51,1,0.146875,0.26,0.113786,0.311816,1,0,0,0,0,0.199375,0.193125,0.146875,0.26,0.113786,0.311816,0.212254,0.217724,Balloon
00a47cf817cee315,xclick,/m/01j51,1,0.593125,0.84,0.284464,0.746171,0,0,0,0,0,0.6925,0.73375,0.593125,0.84,0.284464,0.746171,0.493435,0.630197,Balloon
00a47cf817cee315,xclick,/m/01j51,1,0.74,0.89375,0.190372,0.519694,1,0,0,0,0,0.809375,0.84375,0.74,0.89375,0.190372,0.519694,0.28884,0.36105,Balloon
00a587aee58e37fe,xclick,/m/01j51,1,0.0,0.999375,0.0,0.999167,1,1,1,0,0,0.641875,0.0,0.999375,0.62875,0.0,0.786667,0.7125,0.999167,Balloon
00accaa1ed88c94e,xclick,/m/01j51,1,0.167143,0.998571,0.199143,0.800857,1,1,1,0,0,0.552857,0.28,0.167143,0.998571,0.199143,0.800857,0.361884,0.391863,Balloon
00ad10bacf035759,xclick,/m/09b5t,1,0.1275,0.999375,0.0075,0.999167,0,1,0,0,0,0.36125,0.999375,0.81375,0.1275,0.0075,0.815833,0.999167,0.581667,Chicken
00b48d8ced6da07b,xclick,/m/033cnk,1,0.084277,0.667925,0.146617,0.821429,1,0,0,1,0,0.084277,0.667925,0.383648,0.369811,0.519737,0.352444,0.146617,0.821429,Egg
00b48d8ced6da07b,xclick,/m/033cnk,1,0.369811,0.890566,0.352444,0.921053,1,0,0,1,0,0.369811,0.890566,0.647799,0.61761,0.658835,0.661654,0.352444,0.921053,Egg
00b879228230e90d,activemil,/m/01j51,1,0.63625,0.725625,0.501667,0.615833,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.0,0.06,0.393333,0.5475,0,1,0,0,0,0.004375,0.0,0.06,0.005625,0.393333,0.404167,0.4525,0.5475,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.230625,0.295625,0.368333,0.478333,1,0,0,0,0,0.264375,0.245,0.230625,0.295625,0.368333,0.478333,0.415,0.416667,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.341875,0.39125,0.335833,0.42,0,0,0,0,0,0.36375,0.3675,0.341875,0.39125,0.335833,0.42,0.368333,0.366667,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.414375,0.454375,0.344167,0.400833,1,0,0,0,0,0.44125,0.418125,0.414375,0.454375,0.344167,0.400833,0.384167,0.366667,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.43125,0.465625,0.389167,0.450833,1,0,0,0,0,0.451875,0.445,0.43125,0.465625,0.389167,0.450833,0.416667,0.406667,Balloon
00b879228230e90d,xclick,/m/01j51,1,0.603125,0.89375,0.340833,0.6375,1,0,1,0,0,0.7075,0.6675,0.603125,0.89375,0.340833,0.6375,0.56,0.48,Balloon
00b9ace2e1b06adf,xclick,/m/033cnk,1,0.226562,0.423438,0.089062,0.307813,1,0,0,0,0,0.320312,0.423438,0.226562,0.33125,0.089062,0.176563,0.196875,0.307813,Egg
00b9ace2e1b06adf,xclick,/m/033cnk,1,0.625,0.817187,0.125,0.335938,1,0,0,0,0,0.735938,0.625,0.817187,0.71875,0.125,0.248438,0.21875,0.335938,Egg
00ba8c24db87f042,xclick,/m/01j51,1,0.125714,0.226667,0.81,0.931429,0,0,0,0,0,0.169524,0.169524,0.125714,0.226667,0.81,0.931429,0.861429,0.911429,Balloon
00ba8c24db87f042,xclick,/m/01j51,1,0.273333,0.991429,0.835714,0.997143,1,1,1,0,0,0.325714,0.273333,0.991429,0.92,0.835714,0.894286,0.948571,0.997143,Balloon
00ba8c24db87f042,xclick,/m/01j51,1,0.27619,0.352381,0.834286,0.957143,1,0,0,0,0,0.318095,0.322857,0.27619,0.352381,0.834286,0.957143,0.895714,0.884286,Balloon
00ba8c24db87f042,xclick,/m/01j51,1,0.350476,0.405714,0.841429,0.905714,1,0,0,0,0,0.387619,0.38,0.350476,0.405714,0.841429,0.904286,0.905714,0.841429,Balloon
00ba8c24db87f042,xclick,/m/01j51,1,0.4,0.452381,0.828571,0.901429,1,0,0,0,0,0.425714,0.425714,0.4,0.452381,0.828571,0.901429,0.89,0.841429,Balloon
00ba8c24db87f042,xclick,/m/01j51,1,0.644762,0.985714,0.865714,0.998571,1,1,1,0,0,0.706667,0.644762,0.985714,0.92381,0.865714,0.958571,0.951429,0.998571,Balloon
00bc62ab312ace3e,xclick,/m/01j51,1,0.313,0.623,0.0,0.226387,1,1,1,0,0,0.508,0.313,0.623,0.495,0.0,0.001499,0.163418,0.226387,Balloon
00bd0a9899bf13d6,xclick,/m/09b5t,1,0.124375,0.413125,0.364916,0.780488,1,0,0,0,0,0.31125,0.3075,0.124375,0.413125,0.364916,0.780488,0.635084,0.399625,Chicken
00bd0a9899bf13d6,xclick,/m/09b5t,1,0.12625,0.414375,0.350844,0.778612,1,0,0,0,0,0.278125,0.414375,0.318125,0.12625,0.350844,0.414634,0.778612,0.677298,Chicken
00bd0a9899bf13d6,xclick,/m/09b5t,1,0.146875,0.999375,0.225141,0.719512,1,1,1,0,0,0.41375,0.146875,0.99125,0.999375,0.225141,0.395872,0.719512,0.559099,Chicken
00bd71eaf3d3ba9e,xclick,/m/01j51,1,0.165,0.576429,0.194237,0.537887,1,0,0,0,0,0.409286,0.576429,0.221429,0.165,0.194237,0.36286,0.537887,0.449306,Balloon
00bd71eaf3d3ba9e,xclick,/m/01j51,1,0.610714,0.634286,0.470651,0.514408,1,0,1,0,0,0.626429,0.626429,0.610714,0.634286,0.470651,0.514408,0.497332,0.484525,Balloon
00be2519a80802d9,xclick,/m/01j51,1,0.2175,0.96625,0.0,0.499609,1,1,1,0,0,0.694375,0.2175,0.96625,0.935,0.0,0.001564,0.451916,0.499609,Balloon
00be2519a80802d9,xclick,/m/01j51,1,0.2175,0.97625,0.0,0.999218,1,1,1,0,0,0.458125,0.2175,0.97625,0.88375,0.0,0.0,0.915559,0.999218,Balloon
00be2519a80802d9,xclick,/m/01j51,1,0.516875,0.973125,0.649726,0.999218,1,1,1,0,0,0.750625,0.871875,0.973125,0.516875,0.649726,0.999218,0.924159,0.912432,Balloon
00be393b4572adf3,activemil,/m/01j51,1,0.411875,0.58625,0.098592,0.360563,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
00be393b4572adf3,xclick,/m/01j51,1,0.396875,0.999375,0.0,0.576526,1,1,1,0,0,0.586875,0.396875,0.999375,0.99375,0.0,0.233803,0.428169,0.576526,Balloon
00c18a68080cfdf8,xclick,/m/09b5t,1,0.119844,0.84358,0.0375,0.81625,1,0,0,1,0,0.698054,0.119844,0.522179,0.84358,0.0375,0.5275,0.81625,0.20625,Chicken
00c1bd7ccefb6076,xclick,/m/01j51,1,0.05375,0.15625,0.43152,0.56848,0,0,0,0,0,0.105,0.10125,0.05375,0.15625,0.43152,0.56848,0.491557,0.491557,Balloon
00c1bd7ccefb6076,xclick,/m/01j51,1,0.1,0.15625,0.560976,0.637899,1,0,0,0,0,0.133125,0.128125,0.1,0.15625,0.560976,0.637899,0.597561,0.593809,Balloon
00c1bd7ccefb6076,xclick,/m/01j51,1,0.184375,0.2525,0.528143,0.636023,0,0,0,0,0,0.2225,0.215,0.184375,0.2525,0.528143,0.636023,0.58349,0.581614,Balloon
00c1bd7ccefb6076,xclick,/m/01j51,1,0.489375,0.67875,0.08349,0.370544,0,0,0,0,0,0.585625,0.58125,0.489375,0.67875,0.08349,0.370544,0.231707,0.207317,Balloon
00c1bd7ccefb6076,xclick,/m/01j51,1,0.76625,0.8225,0.56848,0.64728,0,0,0,0,0,0.793125,0.793125,0.76625,0.8225,0.56848,0.64728,0.606942,0.616323,Balloon
00d26f0c2371ccd4,xclick,/m/01j51,1,0.609954,0.810185,0.277778,0.651042,0,0,0,0,0,0.709491,0.810185,0.717593,0.609954,0.277778,0.423611,0.651042,0.435764,Balloon
00d979bb4a6db58b,xclick,/m/09b5t,1,0.255833,0.600833,0.0275,0.59375,1,0,0,0,0,0.380833,0.600833,0.255833,0.365,0.0275,0.3575,0.370625,0.59375,Chicken
00dba9d8fe5c8294,xclick,/m/033cnk,1,0.125,0.676562,0.115625,0.626562,0,0,0,0,0,0.471875,0.125,0.676562,0.292187,0.115625,0.426563,0.35,0.626562,Egg
00dd63a6da037b22,xclick,/m/033cnk,1,0.50875,0.764375,0.39,0.788333,1,0,0,0,0,0.660625,0.50875,0.764375,0.698125,0.39,0.555833,0.604167,0.788333,Egg
00dfa7d3eb55cdf2,xclick,/m/09b5t,1,0.028125,0.801875,0.109756,0.999062,0,1,0,0,0,0.55125,0.028125,0.801875,0.674375,0.999062,0.587242,0.275797,0.109756,Chicken
00e1bfc151d69c3f,xclick,/m/01j51,1,0.0,0.675,0.0,0.999061,1,1,1,0,0,0.281875,0.0,0.675,0.289375,0.0,0.787793,0.730516,0.999061,Balloon
00e65c3b6c653bef,xclick,/m/033cnk,1,0.238636,0.718182,0.218548,0.58871,0,0,0,0,0,0.486364,0.238636,0.718182,0.313636,0.218548,0.493548,0.4,0.58871,Egg
00e65c3b6c653bef,xclick,/m/033cnk,1,0.6625,0.998864,0.258871,0.582258,0,0,0,0,0,0.751136,0.998864,0.6625,0.860227,0.258871,0.384677,0.331452,0.582258,Egg
00e8684995608111,xclick,/m/033cnk,1,0.444375,0.99375,0.266417,0.839587,0,0,0,0,0,0.444375,0.99375,0.655625,0.84,0.685741,0.445591,0.839587,0.266417,Egg
00eeeb9233846b7c,xclick,/m/09b5t,1,0.134771,0.769991,0.13625,0.959375,0,0,0,0,0,0.530099,0.134771,0.769991,0.437556,0.13625,0.8775,0.874375,0.959375,Chicken
00ef499aa1f25b63,xclick,/m/033cnk,1,0.338912,0.999163,0.56625,0.89375,0,1,1,1,0,0.585774,0.999163,0.338912,0.609205,0.56625,0.834375,0.690625,0.89375,Egg
00ef6583b9a09e4e,xclick,/m/01j51,1,0.094434,0.910569,0.074422,0.875547,0,0,0,0,0,0.505941,0.543465,0.094434,0.910569,0.074422,0.875547,0.49656,0.50469,Balloon
00f4f1332d2f459e,xclick,/m/09b5t,1,0.438125,0.856875,0.000833,0.963333,1,1,0,0,0,0.438125,0.856875,0.726875,0.658125,0.625,0.429167,0.000833,0.963333,Chicken
00f7f375379ee063,activemil,/m/01j51,1,0.543125,0.66875,0.205441,0.406191,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
00f7f375379ee063,xclick,/m/01j51,1,0.21875,0.808125,0.207317,0.999062,1,1,1,0,0,0.599375,0.21875,0.808125,0.554375,0.207317,0.880863,0.637899,0.999062,Balloon
00faf3dafce9fa82,xclick,/m/01j51,1,0.443125,0.963125,0.096172,0.546219,1,0,0,0,0,0.653125,0.963125,0.443125,0.765625,0.096172,0.379085,0.478992,0.546219,Balloon
00fc8c1bd15fce8e,xclick,/m/09b5t,1,0.333125,0.3925,0.689167,0.761667,0,0,0,0,0,0.335625,0.333125,0.345,0.3925,0.689167,0.695,0.761667,0.713333,Chicken
00fc8c1bd15fce8e,xclick,/m/09b5t,1,0.526875,0.573125,0.675,0.7775,0,0,0,0,0,0.528125,0.5575,0.526875,0.573125,0.675,0.7775,0.715,0.718333,Chicken
00fc8c1bd15fce8e,xclick,/m/09b5t,1,0.595625,0.62625,0.7225,0.784167,0,0,0,0,0,0.599375,0.595625,0.609375,0.62625,0.7225,0.753333,0.784167,0.765,Chicken
00fc8c1bd15fce8e,xclick,/m/09b5t,1,0.601875,0.634375,0.624167,0.695,0,0,0,0,0,0.609375,0.601875,0.61875,0.634375,0.624167,0.66,0.695,0.6325,Chicken
00fc8c1bd15fce8e,xclick,/m/09b5t,1,0.758125,0.795625,0.748333,0.880833,0,0,0,0,0,0.786875,0.758125,0.77,0.795625,0.748333,0.825833,0.880833,0.813333,Chicken
00fcd65b90edb587,xclick,/m/01j51,1,0.0,0.70625,0.0,0.999167,1,1,1,0,0,0.6725,0.70625,0.0,0.01625,0.0,0.01,0.9175,0.999167,Balloon
00fcf7674619a18c,xclick,/m/09b5t,1,0.243125,0.68875,0.004686,0.984067,1,0,0,0,0,0.31125,0.243125,0.499375,0.68875,0.004686,0.027179,0.984067,0.207123,Chicken
00ff51687174b017,xclick,/m/033cnk,1,0.16375,0.7825,0.058333,0.700833,0,0,1,0,0,0.16375,0.574375,0.7825,0.418125,0.361667,0.700833,0.268333,0.058333,Egg
0108015334c2abf2,xclick,/m/033cnk,1,0.415625,0.625,0.621667,0.899167,1,0,0,0,0,0.415625,0.625,0.51,0.535625,0.788333,0.760833,0.621667,0.899167,Egg
010b1b0bd6048551,xclick,/m/01j51,1,0.1275,0.260625,0.6425,0.839167,0,0,0,0,0,0.191875,0.188125,0.1275,0.260625,0.6425,0.839167,0.705,0.711667,Balloon
010b1b0bd6048551,xclick,/m/01j51,1,0.67875,0.921875,0.255,0.629167,0,0,0,0,0,0.784375,0.67875,0.921875,0.80375,0.255,0.388333,0.386667,0.629167,Balloon
010fbed48351676d,xclick,/m/09b5t,1,0.08819,0.809816,0.0,0.770625,0,0,0,1,0,0.521472,0.578221,0.08819,0.809816,0.0,0.770625,0.435625,0.30625,Chicken
01119d5193801092,activemil,/m/01j51,1,0.605,0.796875,0.0,0.194683,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
01119d5193801092,xclick,/m/01j51,1,0.0,0.043125,0.381647,0.495712,0,1,0,0,0,0.00625,0.005,0.0,0.043125,0.381647,0.495712,0.439108,0.435678,Balloon
01119d5193801092,xclick,/m/01j51,1,0.286875,0.999375,0.0,0.611492,1,1,1,0,0,0.603125,0.286875,0.999375,0.7825,0.0,0.48199,0.256432,0.611492,Balloon
0114aa586fa747f5,activemil,/m/01j51,1,0.39125,0.58125,0.766416,0.997186,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Balloon
0114aa586fa747f5,xclick,/m/01j51,1,0.0925,0.825625,0.290807,0.999062,1,1,1,0,0,0.116875,0.0925,0.825625,0.45625,0.290807,0.331144,0.663227,0.999062,Balloon
0114ceabe2693ac5,xclick,/m/033cnk,1,0.215625,0.70875,0.1875,0.864167,0,0,0,0,0,0.215625,0.70875,0.449375,0.465625,0.561667,0.444167,0.864167,0.1875,Egg
